tool,pid,dataset,session,index,action,time,data,fields,fields_count,is_aggregated,vars,vars_count,selected_fields,selected_fields_count,selected_vars,selected_vars_count,has_extra_field,isDrilldown,shorthand,spec,marktype,tooltip_count,hovered_data,bookmark_removed
polestar,842,Movies,1,695,BOOKMARK_ADD,3/19/2015 20:18:00,"""mark=point|x=Major_Genre,O|y=US_Gross,Q|color=MPAA_Rating,O""","MPAA_Rating,O|Major_Genre,O|US_Gross,Q",3,FALSE,"MPAA_Rating,Major_Genre,US_Gross",3,,,,,,,"mark=point|x=Major_Genre,O|y=US_Gross,Q|color=MPAA_Rating,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Major_Genre""},""y"":{""type"":""Q"",""name"":""US_Gross""},""color"":{""type"":""O"",""name"":""MPAA_Rating""}}}",point,,,FALSE
polestar,842,Movies,1,722,BOOKMARK_ADD,3/19/2015 20:19:00,"""mark=tick|x=bin_IMDB_Rating,Q|y=US_Gross,Q|color=MPAA_Rating,O""","bin_IMDB_Rating,Q|MPAA_Rating,O|US_Gross,Q",3,FALSE,"IMDB_Rating,MPAA_Rating,US_Gross",3,,,,,,,"mark=tick|x=bin_IMDB_Rating,Q|y=US_Gross,Q|color=MPAA_Rating,O","{""marktype"":""tick"",""enc"":{""x"":{""bin"":true,""type"":""Q"",""name"":""IMDB_Rating""},""y"":{""type"":""Q"",""name"":""US_Gross""},""color"":{""type"":""O"",""name"":""MPAA_Rating""}}}",tick,,,FALSE
polestar,842,Movies,1,764,BOOKMARK_ADD,3/19/2015 20:20:00,"""mark=point|x=IMDB_Rating,Q|y=US_Gross,Q""","IMDB_Rating,Q|US_Gross,Q",2,FALSE,"IMDB_Rating,US_Gross",2,,,,,,,"mark=point|x=IMDB_Rating,Q|y=US_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating""},""y"":{""type"":""Q"",""name"":""US_Gross""}}}",point,,,TRUE
polestar,842,Movies,1,765,BOOKMARK_REMOVE,3/19/2015 20:20:00,"""mark=point|x=IMDB_Rating,Q|y=US_Gross,Q""","IMDB_Rating,Q|US_Gross,Q",2,FALSE,"IMDB_Rating,US_Gross",2,,,,,,,"mark=point|x=IMDB_Rating,Q|y=US_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating""},""y"":{""type"":""Q"",""name"":""US_Gross""}}}",point,,,
polestar,842,Movies,1,797,BOOKMARK_ADD,3/19/2015 20:21:00,"""mark=point|x=Rotten_Tomatoes_Rating,Q|y=IMDB_Rating,Q|row=bin_US_Gross,Q""","IMDB_Rating,Q|Rotten_Tomatoes_Rating,Q|bin_US_Gross,Q",3,FALSE,"IMDB_Rating,Rotten_Tomatoes_Rating,US_Gross",3,,,,,,,"mark=point|x=Rotten_Tomatoes_Rating,Q|y=IMDB_Rating,Q|row=bin_US_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""},""y"":{""type"":""Q"",""name"":""IMDB_Rating""},""row"":{""bin"":true,""type"":""Q"",""name"":""US_Gross""}}}",point,,,FALSE
polestar,842,Movies,1,817,BOOKMARK_ADD,3/19/2015 20:22:00,"""mark=point|x=Rotten_Tomatoes_Rating,Q|y=IMDB_Rating,Q|row=bin_Worldwide_Gross,Q""","IMDB_Rating,Q|Rotten_Tomatoes_Rating,Q|bin_Worldwide_Gross,Q",3,FALSE,"IMDB_Rating,Rotten_Tomatoes_Rating,Worldwide_Gross",3,,,,,,,"mark=point|x=Rotten_Tomatoes_Rating,Q|y=IMDB_Rating,Q|row=bin_Worldwide_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Rotten_Tomatoes_Rating""},""y"":{""type"":""Q"",""name"":""IMDB_Rating""},""row"":{""bin"":true,""type"":""Q"",""name"":""Worldwide_Gross""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,177,BOOKMARK_ADD,3/19/2015 20:45:00,"""mark=point|x=year_Flight_Date,T|y=Airport__Name,O|size=count_*,Q""","count_*,Q|Airport__Name,O|year_year_Flight_Date,T",3,TRUE,"Airport__Name,year_Flight_Date",2,"Airport__Name,O",1,Airport__Name,1,TRUE,FALSE,"mark=point|x=year_year_Flight_Date,T|y=Airport__Name,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Flight_Date"",""fn"":""year""},""y"":{""type"":""O"",""name"":""Airport__Name""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,190,BOOKMARK_ADD,3/19/2015 20:47:00,"""mark=point|x=Airport__Name,O|y=When__Phase_of_flight,O|size=count_*,Q""","count_*,Q|Airport__Name,O|When__Phase_of_flight,O",3,TRUE,"Airport__Name,When__Phase_of_flight",2,"Airport__Name,O",1,Airport__Name,1,TRUE,FALSE,"mark=point|x=Airport__Name,O|y=When__Phase_of_flight,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Airport__Name""},""y"":{""type"":""O"",""name"":""When__Phase_of_flight""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,195,BOOKMARK_ADD,3/19/2015 20:47:00,"""mark=point|x=Airport__Name,O|y=Wildlife__Size,O|size=count_*,Q""","count_*,Q|Airport__Name,O|Wildlife__Size,O",3,TRUE,"Airport__Name,Wildlife__Size",2,"Airport__Name,O",1,Airport__Name,1,TRUE,FALSE,"mark=point|x=Airport__Name,O|y=Wildlife__Size,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Airport__Name""},""y"":{""type"":""O"",""name"":""Wildlife__Size""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,220,BOOKMARK_ADD,3/19/2015 20:48:00,"""mark=point|x=count_*,Q|y=Airport__Name,O|color=Effect__Amount_of_damage,O""","count_*,Q|Airport__Name,O|Effect__Amount_of_damage,O",3,TRUE,"Airport__Name,Effect__Amount_of_damage",2,"Airport__Name,O",1,Airport__Name,1,TRUE,TRUE,"mark=point|x=count_*,Q|y=Airport__Name,O|color=Effect__Amount_of_damage,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Airport__Name""},""color"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,229,BOOKMARK_ADD,3/19/2015 20:48:00,"""mark=bar|x=count_*,Q|y=Airport__Name,O|color=Effect__Amount_of_damage,O""","count_*,Q|Airport__Name,O|Effect__Amount_of_damage,O",3,TRUE,"Airport__Name,Effect__Amount_of_damage",2,"Airport__Name,O",1,Airport__Name,1,TRUE,TRUE,"mark=bar|x=count_*,Q|y=Airport__Name,O|color=Effect__Amount_of_damage,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Airport__Name""},""color"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",bar,,,FALSE
voyager,842,Birdstrikes,2,276,BOOKMARK_ADD,3/19/2015 20:50:00,"""mark=text|row=Airport__Name,O|col=Effect__Amount_of_damage,O|color=count_*,Q|text=count_*,Q""","count_*,Q|count_*,Q|Airport__Name,O|Effect__Amount_of_damage,O",4,TRUE,"Airport__Name,Effect__Amount_of_damage",2,"Airport__Name,O",1,Airport__Name,1,TRUE,TRUE,"mark=text|row=Airport__Name,O|col=Effect__Amount_of_damage,O|color=count_*,Q|text=count_*,Q","{""marktype"":""text"",""enc"":{""row"":{""type"":""O"",""name"":""Airport__Name""},""col"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""color"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""text"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",text,,,FALSE
voyager,842,Birdstrikes,2,312,BOOKMARK_ADD,3/19/2015 20:51:00,"""mark=bar|x=count_*,Q|y=Wildlife__Species,O""","count_*,Q|Wildlife__Species,O",2,TRUE,Wildlife__Species,1,"Wildlife__Species,O",1,Wildlife__Species,1,TRUE,FALSE,"mark=bar|x=count_*,Q|y=Wildlife__Species,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Wildlife__Species""}}}",bar,,,FALSE
voyager,842,Birdstrikes,2,315,BOOKMARK_ADD,3/19/2015 20:51:00,"""mark=bar|x=sum_Cost__Repair,Q|y=Wildlife__Species,O""","sum_Cost__Repair,Q|Wildlife__Species,O",2,TRUE,"Cost__Repair,Wildlife__Species",2,"Wildlife__Species,O",1,Wildlife__Species,1,TRUE,FALSE,"mark=bar|x=sum_Cost__Repair,Q|y=Wildlife__Species,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Repair"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""Wildlife__Species""}}}",bar,,,FALSE
voyager,842,Birdstrikes,2,395,BOOKMARK_ADD,3/19/2015 20:53:00,"""mark=point|x=Airport__Name,O|y=Wildlife__Species,O|size=count_*,Q""","count_*,Q|Airport__Name,O|Wildlife__Species,O",3,TRUE,"Airport__Name,Wildlife__Species",2,"Wildlife__Species,O",1,Wildlife__Species,1,TRUE,TRUE,"mark=point|x=Airport__Name,O|y=Wildlife__Species,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Airport__Name""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,461,BOOKMARK_ADD,3/19/2015 20:55:00,"""mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Species,O|size=count_*,Q""","count_*,Q|Effect__Amount_of_damage,O|Wildlife__Species,O",3,TRUE,"Effect__Amount_of_damage,Wildlife__Species",2,"Effect__Amount_of_damage,O|Wildlife__Species,O",2,"Effect__Amount_of_damage,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Species,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,479,BOOKMARK_ADD,3/19/2015 20:56:00,"""mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q""","sum_Cost__Other,Q|Effect__Amount_of_damage,O|Wildlife__Species,O",3,TRUE,"Cost__Other,Effect__Amount_of_damage,Wildlife__Species",3,"Effect__Amount_of_damage,O|Wildlife__Species,O",2,"Effect__Amount_of_damage,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,485,BOOKMARK_ADD,3/19/2015 20:56:00,"""mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Species,O|size=sum_Cost__Total_$,Q""","sum_Cost__Total_$,Q|Effect__Amount_of_damage,O|Wildlife__Species,O",3,TRUE,"Cost__Total_$,Effect__Amount_of_damage,Wildlife__Species",3,"Effect__Amount_of_damage,O|Wildlife__Species,O",2,"Effect__Amount_of_damage,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=Effect__Amount_of_damage,O|y=Wildlife__Species,O|size=sum_Cost__Total_$,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""Cost__Total_$"",""aggr"":""sum""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,565,BOOKMARK_ADD,3/19/2015 20:59:00,"""mark=point|x=Airport__Name,O|y=Wildlife__Species,O|col=Effect__Amount_of_damage,O|size=sum_Cost__Repair,Q""","Airport__Name,O|sum_Cost__Repair,Q|Effect__Amount_of_damage,O|Wildlife__Species,O",4,TRUE,"Airport__Name,Cost__Repair,Effect__Amount_of_damage,Wildlife__Species",4,"Airport__Name,O|Effect__Amount_of_damage,O|Wildlife__Species,O",3,"Airport__Name,Effect__Amount_of_damage,Wildlife__Species",3,TRUE,TRUE,"mark=point|x=Airport__Name,O|y=Wildlife__Species,O|col=Effect__Amount_of_damage,O|size=sum_Cost__Repair,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Airport__Name""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""col"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""size"":{""type"":""Q"",""name"":""Cost__Repair"",""aggr"":""sum""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,676,BOOKMARK_ADD,3/19/2015 21:01:00,"""mark=point|x=When__Time_of_day,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q""","sum_Cost__Other,Q|When__Time_of_day,O|Wildlife__Species,O",3,TRUE,"Cost__Other,When__Time_of_day,Wildlife__Species",3,"When__Time_of_day,O|Wildlife__Species,O",2,"When__Time_of_day,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=When__Time_of_day,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""When__Time_of_day""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,741,BOOKMARK_ADD,3/19/2015 21:03:00,"""mark=point|x=When__Phase_of_flight,O|y=Wildlife__Species,O|size=count_*,Q""","count_*,Q|When__Phase_of_flight,O|Wildlife__Species,O",3,TRUE,"When__Phase_of_flight,Wildlife__Species",2,"When__Phase_of_flight,O|Wildlife__Species,O",2,"When__Phase_of_flight,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=When__Phase_of_flight,O|y=Wildlife__Species,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""When__Phase_of_flight""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,744,BOOKMARK_ADD,3/19/2015 21:04:00,"""mark=point|x=When__Phase_of_flight,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q""","sum_Cost__Other,Q|When__Phase_of_flight,O|Wildlife__Species,O",3,TRUE,"Cost__Other,When__Phase_of_flight,Wildlife__Species",3,"When__Phase_of_flight,O|Wildlife__Species,O",2,"When__Phase_of_flight,Wildlife__Species",2,TRUE,FALSE,"mark=point|x=When__Phase_of_flight,O|y=Wildlife__Species,O|size=sum_Cost__Other,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""When__Phase_of_flight""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""size"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""}}}",point,,,FALSE
voyager,842,Birdstrikes,2,788,BOOKMARK_ADD,3/19/2015 21:05:00,"""mark=bar|x=sum_Cost__Other,Q|y=Wildlife__Species,O|color=When__Phase_of_flight,O""","sum_Cost__Other,Q|When__Phase_of_flight,O|Wildlife__Species,O",3,TRUE,"Cost__Other,When__Phase_of_flight,Wildlife__Species",3,"When__Phase_of_flight,O|Wildlife__Species,O",2,"When__Phase_of_flight,Wildlife__Species",2,TRUE,TRUE,"mark=bar|x=sum_Cost__Other,Q|y=Wildlife__Species,O|color=When__Phase_of_flight,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Cost__Other"",""aggr"":""sum""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""color"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",bar,,,FALSE
polestar,843,Birdstrikes,2,46,BOOKMARK_ADD,3/17/2015 17:40:00,"""mark=point|x=When__Time_of_day,O|y=count_*,Q""","count_*,Q|When__Time_of_day,O",2,TRUE,When__Time_of_day,1,,,,,,,"mark=point|x=When__Time_of_day,O|y=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""When__Time_of_day""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
polestar,843,Birdstrikes,2,116,BOOKMARK_ADD,3/17/2015 17:43:00,"""mark=point|x=count_*,Q|y=Aircraft__Airline_Operator,O""","count_*,Q|Aircraft__Airline_Operator,O",2,TRUE,Aircraft__Airline_Operator,1,,,,,,,"mark=point|x=count_*,Q|y=Aircraft__Airline_Operator,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Aircraft__Airline_Operator""}}}",point,,,FALSE
polestar,843,Birdstrikes,2,208,BOOKMARK_ADD,3/17/2015 17:47:00,"""mark=point|x=Airport__Name,O|y=count_*,Q""","count_*,Q|Airport__Name,O",2,TRUE,Airport__Name,1,,,,,,,"mark=point|x=Airport__Name,O|y=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""Airport__Name""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
polestar,843,Birdstrikes,2,257,BOOKMARK_ADD,3/17/2015 17:48:00,"""mark=bar|x=Airport__Name,O|y=count_*,Q|color=Wildlife__Species,O""","count_*,Q|Airport__Name,O|Wildlife__Species,O",3,TRUE,"Airport__Name,Wildlife__Species",2,,,,,,,"mark=bar|x=Airport__Name,O|y=count_*,Q|color=Wildlife__Species,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Airport__Name""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Wildlife__Species""}}}",bar,,,FALSE
polestar,843,Birdstrikes,2,307,BOOKMARK_ADD,3/17/2015 17:51:00,"""mark=point|x=date_Flight_Date,T|y=count_*,Q""","count_*,Q|date_date_Flight_Date,T",2,TRUE,date_Flight_Date,1,,,,,,,"mark=point|x=date_date_Flight_Date,T|y=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""date_Flight_Date"",""fn"":""date""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
polestar,843,Birdstrikes,2,437,BOOKMARK_ADD,3/17/2015 17:55:00,"""mark=bar|x=Effect__Amount_of_damage,O|y=count_*,Q|color=Wildlife__Size,O""","count_*,Q|Effect__Amount_of_damage,O|Wildlife__Size,O",3,TRUE,"Effect__Amount_of_damage,Wildlife__Size",2,,,,,,,"mark=bar|x=Effect__Amount_of_damage,O|y=count_*,Q|color=Wildlife__Size,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""Effect__Amount_of_damage""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Wildlife__Size""}}}",bar,,,FALSE
polestar,843,Birdstrikes,2,545,BOOKMARK_ADD,3/17/2015 17:57:00,"""mark=bar|x=count_*,Q|y=Wildlife__Species,O|color=Wildlife__Size,O""","count_*,Q|Wildlife__Size,O|Wildlife__Species,O",3,TRUE,"Wildlife__Size,Wildlife__Species",2,,,,,,,"mark=bar|x=count_*,Q|y=Wildlife__Species,O|color=Wildlife__Size,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Wildlife__Species""},""color"":{""type"":""O"",""name"":""Wildlife__Size""}}}",bar,,,FALSE
polestar,843,Birdstrikes,2,654,BOOKMARK_ADD,3/17/2015 18:01:00,"""mark=bar|x=bin_Speed_IAS_in_knots,Q|y=count_*,Q|color=When__Phase_of_flight,O""","count_*,Q|bin_Speed_IAS_in_knots,Q|When__Phase_of_flight,O",3,TRUE,"Speed_IAS_in_knots,When__Phase_of_flight",2,,,,,,,"mark=bar|x=bin_Speed_IAS_in_knots,Q|y=count_*,Q|color=When__Phase_of_flight,O","{""marktype"":""bar"",""enc"":{""x"":{""bin"":true,""type"":""Q"",""name"":""Speed_IAS_in_knots""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""When__Phase_of_flight""}}}",bar,,,FALSE
polestar,843,Birdstrikes,2,694,BOOKMARK_ADD,3/17/2015 18:02:00,"""mark=point|x=Speed_IAS_in_knots,Q|y=Effect__Amount_of_damage,O""","Effect__Amount_of_damage,O|Speed_IAS_in_knots,Q",2,FALSE,"Effect__Amount_of_damage,Speed_IAS_in_knots",2,,,,,,,"mark=point|x=Speed_IAS_in_knots,Q|y=Effect__Amount_of_damage,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Speed_IAS_in_knots""},""y"":{""type"":""O"",""name"":""Effect__Amount_of_damage""}}}",point,,,FALSE
polestar,843,Birdstrikes,2,768,BOOKMARK_ADD,3/17/2015 18:04:00,"""mark=bar|x=When__Time_of_day,O|y=count_*,Q|color=Wildlife__Species,O""","count_*,Q|When__Time_of_day,O|Wildlife__Species,O",3,TRUE,"When__Time_of_day,Wildlife__Species",2,,,,,,,"mark=bar|x=When__Time_of_day,O|y=count_*,Q|color=Wildlife__Species,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""O"",""name"":""When__Time_of_day""},""y"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""color"":{""type"":""O"",""name"":""Wildlife__Species""}}}",bar,,,FALSE
voyager,843,Movies,1,106,BOOKMARK_ADD,3/17/2015 16:55:00,"""mark=point|x=MPAA_Rating,O|y=Major_Genre,O|size=count_*,Q""","count_*,Q|MPAA_Rating,O|Major_Genre,O",3,TRUE,"MPAA_Rating,Major_Genre",2,"MPAA_Rating,O|Major_Genre,O",2,"MPAA_Rating,Major_Genre",2,TRUE,FALSE,"mark=point|x=MPAA_Rating,O|y=Major_Genre,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""MPAA_Rating""},""y"":{""type"":""O"",""name"":""Major_Genre""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,843,Movies,1,195,BOOKMARK_ADD,3/17/2015 16:57:00,"""mark=point|x=MPAA_Rating,O|y=Source,O|size=avg_US_Gross,Q""","MPAA_Rating,O|Source,O|avg_US_Gross,Q",3,TRUE,"MPAA_Rating,Source,US_Gross",3,"MPAA_Rating,O|US_Gross,Q",2,"MPAA_Rating,US_Gross",2,TRUE,FALSE,"mark=point|x=MPAA_Rating,O|y=Source,O|size=avg_US_Gross,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""O"",""name"":""MPAA_Rating""},""y"":{""type"":""O"",""name"":""Source""},""size"":{""type"":""Q"",""name"":""US_Gross"",""aggr"":""avg""}}}",point,,,FALSE
voyager,843,Movies,1,342,BOOKMARK_ADD,3/17/2015 17:01:00,"""mark=point|x=year_Release_Date,T|y=Title,O|size=count_*,Q""","count_*,Q|Title,O|year_year_Release_Date,T",3,TRUE,"Title,year_Release_Date",2,"Title,O|Release_Date,T",2,"Release_Date,Title",2,TRUE,FALSE,"mark=point|x=year_year_Release_Date,T|y=Title,O|size=count_*,Q","{""marktype"":""point"",""enc"":{""x"":{""type"":""T"",""name"":""year_Release_Date"",""fn"":""year""},""y"":{""type"":""O"",""name"":""Title""},""size"":{""type"":""Q"",""name"":""*"",""aggr"":""count""}}}",point,,,FALSE
voyager,843,Movies,1,466,BOOKMARK_ADD,3/17/2015 17:04:00,"""mark=bar|x=avg_Running_Time_min,Q|y=Creative_Type,O""","Creative_Type,O|avg_Running_Time_min,Q",2,TRUE,"Creative_Type,Running_Time_min",2,"Creative_Type,O|Running_Time_min,Q",2,"Creative_Type,Running_Time_min",2,FALSE,FALSE,"mark=bar|x=avg_Running_Time_min,Q|y=Creative_Type,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""Running_Time_min"",""aggr"":""avg""},""y"":{""type"":""O"",""name"":""Creative_Type""}}}",bar,,,FALSE
voyager,843,Movies,1,488,BOOKMARK_ADD,3/17/2015 17:04:00,"""mark=bar|x=count_*,Q|y=Creative_Type,O""","count_*,Q|Creative_Type,O",2,TRUE,Creative_Type,1,"Creative_Type,O",1,Creative_Type,1,TRUE,FALSE,"mark=bar|x=count_*,Q|y=Creative_Type,O","{""marktype"":""bar"",""enc"":{""x"":{""type"":""Q"",""name"":""*"",""aggr"":""count""},""y"":{""type"":""O"",""name"":""Creative_Type""}}}",bar,,,FALSE
voyager,843,Movies,1,626,BOOKMARK_ADD,3/17/2015 17:09:00,"""mark=point|x=avg_Production_Budget,Q|y=avg_US_Gross,Q|color=Creative_Type,O""","Creative_Type,O|avg_Production_Budget,Q|avg_US_Gross,Q",3,TRUE,"Creative_Type,Production_Budget,US_Gross",3,"Production_Budget,Q|US_Gross,Q",2,"Production_Budget,US_Gross",2,TRUE,FALSE,"mark=point|x=avg_Production_Budget,Q|y=avg_US_Gross,Q|color=Creative_Type,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Production_Budget"",""aggr"":""avg""},""y"":{""type"":""Q"",""name"":""US_Gross"",""aggr"":""avg""},""color"":{""type"":""O"",""name"":""Creative_Type""}}}",point,,,FALSE
voyager,843,Movies,1,677,BOOKMARK_ADD,3/17/2015 17:11:00,"""mark=point|x=avg_Production_Budget,Q|y=avg_US_Gross,Q|color=Source,O""","avg_Production_Budget,Q|Source,O|avg_US_Gross,Q",3,TRUE,"Production_Budget,Source,US_Gross",3,"Production_Budget,Q|US_Gross,Q",2,"Production_Budget,US_Gross",2,TRUE,FALSE,"mark=point|x=avg_Production_Budget,Q|y=avg_US_Gross,Q|color=Source,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""Production_Budget"",""aggr"":""avg""},""y"":{""type"":""Q"",""name"":""US_Gross"",""aggr"":""avg""},""color"":{""type"":""O"",""name"":""Source""}}}",point,,,FALSE
voyager,843,Movies,1,723,BOOKMARK_ADD,3/17/2015 17:12:00,"""mark=point|x=avg_IMDB_Rating,Q|y=avg_US_Gross,Q|color=Major_Genre,O""","avg_IMDB_Rating,Q|Major_Genre,O|avg_US_Gross,Q",3,TRUE,"IMDB_Rating,Major_Genre,US_Gross",3,"IMDB_Rating,Q|US_Gross,Q",2,"IMDB_Rating,US_Gross",2,TRUE,FALSE,"mark=point|x=avg_IMDB_Rating,Q|y=avg_US_Gross,Q|color=Major_Genre,O","{""marktype"":""point"",""enc"":{""x"":{""type"":""Q"",""name"":""IMDB_Rating"",""aggr"":""avg""},""y"":{""type"":""Q"",""name"":""US_Gross"",""aggr"":""avg""},""color"":{""type"":""O"",""name"":""Major_Genre""}}}",point,,,FALSE
